,사업지역(시군구),포획일자,포획장소,털색,몸무게(kg),품종,연령,성별,건강상태,특이사항,상태,TNR일자,TNR병원,방사일자,방사장소,종결정보,장소일치여부
2460,수성구,2023-09-15,청수로 2-15,흰 갈 ,4.0,코숏,2살,암컷,양호,없음,방사,2023-09-15,예스동물병원,2023-09-18,청수로 2-15,-,False
2461,중구,2023-09-15,동인1가 347-1,흰갈,5.1,믹스,2살,수컷,양호,없음,방사,2023-09-15,대구시수의사회(동인),2023-09-17,동인1가 347-1,-,False
2462,동구,2023-09-15,대구시 동구 율하동 1460,흰색 검은색,3.64,코숏,1살,수컷,양호,얼굴에 상처,방사,2023-09-15,율하동물병원,2023-09-16,대구시 동구 율하동 1460,-,False
2463,서구,2023-09-15,북비산로240,흑갈백,3.1,코숏,1살,암컷,양호, ,방사,2023-09-15,대구시수의사회(더펫),2023-09-18,북비산로240,-,False
2464,서구,2023-09-15,서구 북비산로 240일대,삼색,2.5,코숏,1살,암컷,양호,.,방사,2023-09-15,대구시수의사회(보경),2023-09-18,서구 북비산로 240일대,-,False
2465,군위군,2023-09-15,군위읍 정리,흰색 검정 노랑,2.6,코숏,0 - 6개월,암컷,양호,흰색 노란색 검정색 3색 고양이,방사,2023-09-15,군위종합동물병원,2023-09-18,군위읍 정리,-,False
2466,수성구,2023-09-14,수성로 39안길 10-5,흰 갈 ,5.1,코숏,3살,수컷,양호,없음 ,방사,2023-09-14,예스동물병원,2023-09-15,수성로 39안길,-,True
2467,북구,2023-09-14,동암로 38길12,삼색,3.6,코숏,1살,암컷,양호,2주항생제투여,방사,2023-09-14,강동물병원,2023-09-18,동암로38길12,-,True
2468,서구,2023-09-14,고성로 79-8,갈색태비흰색,4.2,코숏,3살,수컷,양호,.,방사,2023-09-14,대구시수의사회(평리),2023-09-15,고성로 79-8,-,False
2469,남구,2023-09-14,대구광역시 남구 대명로10길 11 (대명동),고등어 태비,2.89,코숏,1살,수컷,양호,없음,방사,2023-09-14,리더스동물병원,2023-09-15,대구광역시 남구 대명로10길 11 (대명동)	,-,True
2470,수성구,2023-09-14,수성로 19길 41,고등어,4.5,코숏,9살,수컷,양호,콧등상처,방사,2023-09-14,신세계동물병원,2023-09-15,수성로 19길 41,-,False
2471,서구,2023-09-14,이현동42-94,고등어태비,5.0,한국고양이,2살,암컷,양호,온순함,방사,2023-09-14,대구시수의사회(삼성),2023-09-18,이현동42-94,-,False
2472,서구,2023-09-14,서구 고성로 79-8일대,흰색&갈색,2.8,코숏,6개월 - 1살,수컷,양호,.,방사,2023-09-14,대구시수의사회(보경),2023-09-15,서구 고성로 79-8 일대,-,True
2473,군위군,2023-09-14,의흥면 지호리,노란색 갈색,2.3,코숏,0 - 6개월,수컷,양호,노란색에 갈색 줄무늬,방사,2023-09-14,군위종합동물병원,2023-09-15,의흥면 지호 리,-,True
2474,중구,2023-09-14,대구광역시 중구 중앙대로68길 29-1 (남산동),검정,2.92,코숏,1살,수컷,양호,.,방사,2023-09-14,대구시수의사회(삼덕),2023-09-15,대구광역시 중구 중앙대로68길 29-1 (남산동),-,False
2475,수성구,2023-09-13,무학로189,고등어,2.5,한국고양이,2살,수컷,양호,온순함,방사,2023-09-13,금강동물병원,2023-09-14,무학로189,-,False
2476,달성군,2023-09-13,논공읍 걸미1길 10-1,흰색노란색검은색,2.2,믹스,1살,암컷,양호,없음,방사,2023-09-13,동행동물병원,2023-09-16,논공읍 걸미1길 10-1,-,False
2477,달성군,2023-09-13,논공읍 걸미1길 10-1,갈색검은색흰색,5.5,믹스,2살,수컷,양호,없음,방사,2023-09-13,동행동물병원,2023-09-14,걸미1길 10-1,-,True
2478,달성군,2023-09-13,달성군 하빈면  봉촌리 323,흑갈,7.0,한국고양이,4살,수컷,양호,.,방사,2023-09-13,119동물병원,2023-09-14,달성군 하빈면 봉촌리 323,-,True
2479,달서구,2023-09-13,달서구 상화북로 69,흰색 노랑색,4.8,코숏,2살,수컷,양호,없음,방사,2023-09-13,애플동물병원,2023-09-14,달서구 상화북로 69,-,False
2480,중구,2023-09-13,동인1가 347-1,흰검갈,3.5,믹스,3살,암컷,양호,없음,방사,2023-09-13,대구시수의사회(동인),2023-09-16,동인1가 347-1,-,False
2481,동구,2023-09-13,대구시 동구 율하동 1460,검은색,2.6,코숏,1살,암컷,양호,상태 양호,방사,2023-09-13,율하동물병원,2023-09-16,대구시 동구 율하동 1460,-,False
2482,북구,2023-09-13,북구 팔달로33길40,노랑,2.0,코숏,0 - 6개월,수컷,치료요함,곰팡이성 피부병 ,방사,2023-09-13,북부동물병원,2023-09-14,북구 팔달로33길40,-,False
2483,동구,2023-09-13,대구시 동구 율하동 1460,흰색/검은색,3.08,코숏,1살,수컷,양호,상태 양호,방사,2023-09-13,율하동물병원,2023-09-14,대구시 동구 율하동 1460,-,False
2484,수성구,2023-09-13,수성구 무학로 189,고등어태비,3.18,코숏,0 - 6개월,수컷,양호,.,방사,2023-09-13,허동물병원,2023-09-14,수성구 무학로 189,-,False
2485,수성구,2023-09-13,수성구 무학로 189,삼색,2.45,코숏,0 - 6개월,암컷,양호,.,방사,2023-09-13,허동물병원,2023-09-16,수성구 무학로 189,-,False
2486,군위군,2023-09-13,소보면 달산리,노란색,3.4,코숏,0 - 6개월,수컷,양호,노란색에 흰배,방사,2023-09-14,군위종합동물병원,2023-09-15,소보면 달산리,-,False
2487,수성구,2023-09-13,수성구 무학로 189,고등어태비,2.52,코숏,0 - 6개월,암컷,양호,.,방사,2023-09-13,허동물병원,2023-09-16,수성구 무학로 189,-,False
2488,달성군,2023-09-13,대구광역시 달성군 논공읍 비슬로 1847 ,흰,2.6,코숏,1살,암컷,양호,양호,방사,2023-09-13,화원연합동물병원,2023-09-16,비슬로 1847,-,True
2489,군위군,2023-09-13,군위읍 서부리,흰색 검정 노랑,2.2,코숏,0 - 6개월,암컷,양호,흰색 노란색 검정색 3색 고양이,방사,2023-09-13,군위종합동물병원,2023-09-15,군위읍 서부리,-,False
2490,달성군,2023-09-13,대구광역시 달성군 화원읍 성화로10길 46 ,갈색줄,4.2,코숏,1살,수컷,양호,양호,방사,2023-09-13,화원연합동물병원,2023-09-14,성화로 10길 46,-,True
2491,달서구,2023-09-12,대구광역시 달서구 학산로14,검은줄무늬,2.96,코숏,1살,수컷,양호,없음,방사,2023-09-12,초록동물병원,2023-09-13,대구광역시 달서구 학산로14,-,False
2492,달서구,2023-09-12,대구광역시 달서구 학산로14,검은줄무늬,2.5,코숏,1살,수컷,양호,없음,방사,2023-09-12,초록동물병원,2023-09-13,대구광역시 달서구 학산로14,-,False
2493,동구,2023-09-12,대구시 동구 율하동 1460,암갈색/검은색 태비,2.12,코숏,1살,수컷,양호,상태 양호,방사,2023-09-12,율하동물병원,2023-09-13,대구시 동구 율하동 1460,-,False
2494,군위군,2023-09-12,효령면 금매리,흰색 검정 노랑,2.4,코숏,0 - 6개월,암컷,양호,흰색 노란색 검정색 3색 고양이,방사,2023-09-12,군위종합동물병원,2023-09-15,효령면 금매리,-,False
2495,달성군,2023-09-12,논공읍 걸미1길10-1,흰색검은색,2.1,믹스,1살,암컷,양호,없음,방사,2023-09-12,동행동물병원,2023-09-15,논공읍 걸미1길 10-1,-,True
2496,남구,2023-09-12,대구광역시 남구 장전1길 37-1 (대명동),흰색 황색,2.48,코숏,1살,수컷,양호,없음,방사,2023-09-12,리더스동물병원,2023-09-13,대구광역시 남구 장전1길 37-1 (대명동),-,False
2497,동구,2023-09-12,대구시 동구 율하동 1460,암갈색/검은색 태비,4.99,코숏,3살,수컷,양호,상태 양호,방사,2023-09-12,율하동물병원,2023-09-13,대구시 동구 율하동 1460,-,False
2498,수성구,2023-09-12,수성구 용학로 316,검 + 노랑,3.0,코숏,1살,암컷,양호,.,방사,2023-09-12,멘토동물병원,2023-09-15,수성구 용학로 316,-,False
2499,수성구,2023-09-12,수성구 용학로 316,흰 + 검,2.5,코숏,1살,암컷,양호,.,방사,2023-09-12,멘토동물병원,2023-09-15,수성구 용학로 316,-,False
2500,남구,2023-09-12,대구광역시 남구 장전1길 37-1 (대명동),흰색 미색,2.72,코숏,1살,수컷,양호,없음,방사,2023-09-12,리더스동물병원,2023-09-13,대구광역시 남구 장전1길 37-1 (대명동),-,False
2501,중구,2023-09-12,동인1가 347-1,흰검갈,5.1,믹스,3살,수컷,양호,없음,방사,2023-09-12,대구시수의사회(동인),2023-09-14,동인1가 347-1,-,False
2502,중구,2023-09-12,동인1가 347-1,흰갈,5.1,믹스,3살,수컷,양호,없음,방사,2023-09-12,대구시수의사회(동인),2023-09-14,동인1가 347-1,-,False
2503,수성구,2023-09-12,무학로 189,치즈,2.76,코숏,6개월 - 1살,암컷,양호,양호,방사,2023-09-12,신세계동물병원,2023-09-15,무학로 189,-,False
2504,서구,2023-09-12,달서천로76길 6,흰색,2.9,한국고양이,2살,암컷,양호,유선증식. 최근까지 수유. 마른 체형.,방사,2023-09-12,대구수의사회(아이펫),2023-09-15,달서천로76길 6,-,False
2505,북구,2023-09-12,북구 팔달로33길40,검정,3.5,코숏,3살,암컷,치료요함,끈끈이 묻음,방사,2023-09-12,북부동물병원,2023-09-15,북구 팔달로33길40,-,False
2506,북구,2023-09-12,북구 팔달로33길40,고등어,2.7,코숏,2살,암컷,치료요함,얼굴 곰팡이성 피부병 ,방사,2023-09-12,북부동물병원,2023-09-15,북구 팔달로33길40,-,False
2507,수성구,2023-09-12,무학로 189,고등어,2.36,코숏,6개월 - 1살,수컷,양호,양호,방사,2023-09-12,신세계동물병원,2023-09-13,무학로 189,-,False
2508,중구,2023-09-12,대구광역시 중구 봉산문화길 101 (봉산동),흰색검정카키,3.18,코숏,1살,수컷,양호,.,방사,2023-09-12,대구시수의사회(삼덕),2023-09-13,대구광역시 중구 봉산문화길 101 (봉산동),-,False
2509,중구,2023-09-12,대구광역시 중구 대봉로47길 32 (대봉동),흰색검정,3.98,코숏,1살,수컷,양호,.,방사,2023-09-12,대구시수의사회(삼덕),2023-09-13,대구광역시 중구 대봉로47길 32 (대봉동),-,False
2510,중구,2023-09-12,남문시장,밤갈색,3.0,믹스,3살,암컷,양호,없슴,방사,2023-09-12,대구시수의사회(동산),2023-09-15,남문시장,-,False
2511,달성군,2023-09-12,대구광역시 달성군 화원읍 명곡로 11 (명곡미래빌 1단지),흰갈,4.0,코숏,1살,수컷,양호,양호,방사,2023-09-12,화원연합동물병원,2023-09-13,명곡미래빌 1단지 ,-,True
2512,중구,2023-09-12,동덕로 167,삼색,2.34,한국고양이,3살,암컷,양호,없슴,방사,2023-09-12,대구시수의사회(동산),2023-09-23,동덕로 167,-,False
2513,달성군,2023-09-12,대구광역시 달성군 화원읍 성천로24길 12-20 ,갈색줄,2.3,코숏,1살,암컷,양호,양호,방사,2023-09-12,화원연합동물병원,2023-09-15,성천로 24길 12-20,-,True
2514,달성군,2023-09-12,대구광역시 달성군 화원읍 성천로24길 12-20 ,흰노,2.3,코숏,1살,암컷,양호,양호,방사,2023-09-12,화원연합동물병원,2023-09-15,성천로 24길 12-20,-,True
2515,군위군,2023-09-12,부계면 남산리,흰색 검정 노랑,2.8,코숏,0 - 6개월,암컷,양호,흰색 노란색 검정색 3색 고양이,방사,2023-09-12,군위종합동물병원,2023-09-15,부계면 남산리,-,False
2516,북구,2023-09-11,팔달로 33길40,삼색,3.0,코숏,1살,암컷,양호,무,방사,2023-09-11,강동물병원,2023-09-14,팔달로33길40,-,True
2517,서구,2023-09-11,이현동 42-94,삼색,2.4,코숏,6개월 - 1살,암컷,양호,.,방사,2023-09-11,대구시수의사회(평리),2023-09-14,이현동 42-94,-,False
2518,달서구,2023-09-11,달서구 상인서로 85,흰색 노랑색,4.4,코숏,3살,수컷,양호,없음,방사,2023-09-11,애플동물병원,2023-09-12,달서구 상인서로 85,-,False
2519,달성군,2023-09-11,논공로437,검정 흰색,3.5,믹스,1살,수컷,양호,없음,방사,2023-09-11,동행동물병원,2023-09-12,논공로437,-,False
2520,수성구,2023-09-11,수성구 용학로 316,노랑,6.0,코숏,6개월 - 1살,수컷,양호,.,방사,2023-09-11,멘토동물병원,2023-09-12,수성구 용학로 316,-,False
2521,북구,2023-09-11,동암로38길12,흰/검,2.7,코숏,1살,암컷,양호,2주항생제투여,방사,2023-09-11,강동물병원,2023-09-14,동암로38길12,-,False
2522,수성구,2023-09-11,범물동 609,흰 갈 ,3.8,코숏,2살,수컷,양호,없음,방사,2023-09-11,예스동물병원,2023-09-12,범물동 609,-,False
2523,수성구,2023-09-11,범물동 609,흰 갈 검 ,3.8,코숏,1살,암컷,양호,없음,방사,2023-09-11,예스동물병원,2023-09-14,범물동 609,-,False
2524,수성구,2023-09-11,범물동 609,흰 갈 검 ,3.8,코숏,2살,수컷,양호,없음,방사,2023-09-11,예스동물병원,2023-09-14,범물동 609,-,False
2525,수성구,2023-09-11,범물동 609,흰 갈 검 ,3.8,코숏,1살,암컷,양호,없음,방사,2023-09-11,예스동물병원,2023-09-14,무학로 ,-,True
2526,중구,2023-09-11,동인1가 347-1,흰갈,4.1,믹스,3살,암컷,양호,없음,방사,2023-09-11,대구시수의사회(동인),2023-09-14,동인1가 347-1,-,False
2527,수성구,2023-09-11,청호로,블랙,2.9,코숏,2살,암컷,양호,귀여운 얼굴 소심함,방사,2023-09-11,세인트동물병원,2023-09-14,청호로,-,False
2528,북구,2023-09-11,동암로 38길12,고등어,3.1,코숏,1살,수컷,양호,무,방사,2023-09-11,강동물병원,2023-09-12,동암로38길12,-,True
2529,북구,2023-09-11,북구 노원로10길40,블랙,3.6,코숏,2살,수컷,양호,특이 사항 없음 ,방사,2023-09-11,북부동물병원,2023-09-12,북구 노원로10길 40,-,True
2530,중구,2023-09-11,북성로 38,밤색,2.68,한국고양이,2살,암컷,양호,없슴,방사,2023-09-11,대구시수의사회(동산),2023-09-14,북성로 28,-,True
2531,달성군,2023-09-11,테크노북로164 인근,고등어,2.0,코숏,1살,암컷,양호,없음,방사,2023-09-11,현풍동물병원,2023-09-14,테크노북로164 인근,-,False
2532,군위군,2023-09-11,의흥면 읍내리,검정색 베이지색,3.2,코숏,0 - 6개월,암컷,양호,베이지색에 검정 줄무늬,방사,2023-09-11,군위종합동물병원,2023-09-12,의흥면 읍내리,-,False
2533,수성구,2023-09-11,무학로 189,흰 회 검 ,3.2,코숏,2살,암컷,양호,없음,방사,2023-09-11,예스동물병원,2023-09-14,무학로 189,-,False
2534,중구,2023-09-11,중앙대로 280-3,검정 흰색,3.91,한국고양이,2살,암컷,양호,없슴,방사,2023-09-11,대구시수의사회(동산),2023-09-14,중앙대로 280-3,-,False
2535,달성군,2023-09-11,대구광역시 달성군 화원읍 비슬로 2545 ,흰검,2.7,코숏,1살,수컷,양호,양호,방사,2023-09-11,화원연합동물병원,2023-09-12,화원읍 비슬로 2545,-,True
2536,중구,2023-09-11,중앙대로 58길 40,검정 흰색,3.5,한국고양이,3살,암컷,양호,없슴,방사,2023-09-11,대구시수의사회(동산),2023-09-15,중앙대로 58길 40,-,False
2537,달성군,2023-09-11,대구광역시 달성군 화원읍 비슬로530길 45-16 ,흰갈,3.8,코숏,1살,암컷,양호,양호,방사,2023-09-11,화원연합동물병원,2023-09-14,비슬로 530길 45-16,-,True
2538,달성군,2023-09-11,대구광역시 달성군 화원읍 비슬로 2545 (화원이진캐스빌),흰색,3.1,코숏,1살,수컷,양호,양호,방사,2023-09-11,화원연합동물병원,2023-09-12,화원읍 비슬로 2545,-,True
2539,달서구,2023-09-09,조암남로32길13,검은색노란색흰색,4.0,믹스,1살,암컷,양호,없음,방사,2023-09-09,동행동물병원,2023-09-12,조암남로32길13,-,False
2540,수성구,2023-09-09,수성구 용학로 316,흰 + 검,2.02,코숏,6개월 - 1살,수컷,양호,.,방사,2023-09-09,멘토동물병원,2023-09-11,수성구 용학로 316,-,False
2541,달성군,2023-09-09,노이6길 19,흰색회색,2.1,믹스,1살,수컷,양호,없음,방사,2023-09-09,동행동물병원,2023-09-11,노이6길19,-,True
2542,수성구,2023-09-09,수성구 용학로 316,흰 + 검,2.53,코숏,6개월 - 1살,수컷,양호,.,방사,2023-09-09,멘토동물병원,2023-09-11,수성구 용학로 316,-,False
2543,북구,2023-09-09,북구 경대로 5길16,흰색+검정,4.5,코숏,5살,수컷,치료요함,설사 +구내염 심함 ,방사,2023-09-09,북부동물병원,2023-09-11,북구 경대로5길16,-,True
2544,북구,2023-09-09,북구 경대로 5길16,흰색+검정,3.6,코숏,5살,수컷,양호,특이 사항 없음 ,방사,2023-09-09,북부동물병원,2023-09-11,북구 경대로5길16,-,True
2545,동구,2023-09-09,대구시 동구 율하서로 59,흰색/검은색,2.11,코숏,1살,수컷,양호,상태 양호,방사,2023-09-09,율하동물병원,2023-09-11,대구시 동구 율하서로 59,-,False
2546,서구,2023-09-09,와룡로72길55-11,고등어태비,4.5,한국고양이,2살,암컷,양호,겁이 많음,방사,2023-09-09,대구시수의사회(삼성),2023-09-12,와룡로72길55-11,-,False
2547,중구,2023-09-09,대구광역시 중구 국채보상로150길 85-7 (삼덕동3가),검정,3.14,코숏,1살,암컷,양호,.,방사,2023-09-09,대구시수의사회(삼덕),2023-09-12,대구광역시 중구 국채보상로150길 85-7 (삼덕동3가),-,False
2548,북구,2023-09-08,북구 경대로 5길16,고등어,4.0,코숏,2살,암컷,양호,특이 사항 없음 ,방사,2023-09-08,북부동물병원,2023-09-11,북구 경대로5길16,-,True
2549,남구,2023-09-08,대구광역시 남구 성당로 240 (대명동 현대까멜리아),검정,6.32,코숏,2살,수컷,양호,없음,방사,2023-09-08,리더스동물병원,2023-09-09,대구광역시 남구 성당로 240 (대명동 현대까멜리아),-,False
