관리번호,사업지역(시도),사업지역(시군구),포획일자,포획장소,털색,몸무게(kg),품종,연령,성별,건강상태,특이사항,상태,TNR일자,TNR병원,방사일자,방사장소,종결정보,포획사진,중성화사진(수술전),중성화사진(수술후),방사사진
4.27343E+14,대구광역시,서구,2024-03-27,평리동1215-33,고등어태비,3.5,한국고양이,1년 추정,암컷,양호,온순함,방사,2024-03-27,대구시수의사회(삼성),2024-03-30,평리동1215-33,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/20240328090361.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403280903554.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403280903629.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404011604645.jpg
4.27346E+14,대구광역시,수성구,2024-03-27,청호로 438,삼색이,3,코숏,1살,암컷,양호,겁이 많으며 조용한 성격,방사,2024-03-27,세인트동물병원,2024-03-30,청호로 438,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271703782[2].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271703414.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271703553.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404011004824[1].jpg
4.27345E+14,대구광역시,북구,2024-03-27,학정로 102-7,턱시도,2.8,코셧,1년,수컷,양호,무,방사,2024-03-27,강동물병원,2024-03-28,학정로 102-7,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403272303383.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403272303185.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/20240327230361.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403282003117.jpg
4.27348E+14,대구광역시,달성군,2024-03-27,비슬로264길46-11,노랑흰색,4,잡종,2살추정,수컷,양호,없음,방사,2024-03-27,동행동물병원,2024-03-28,비슬로264길46-11,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403272003895.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403272003112.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403272003331.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403291903926.jpg
4.27344E+14,대구광역시,남구,2024-03-27,대구 남구 대명남로 168-4,검정색흰색,5,코숏,3년추정,수컷,양호,무,방사,2024-03-27,독사랑동물병원,2024-03-28,대구 남구 대명남로 168-4,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271703229.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271703772.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271703782[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403281803149.jpg
4.27342E+14,대구광역시,동구,2024-03-27,대구시 동구 둔산로 51길 56,삼색,3.84,코리안숏헤어,1살 추정,암컷,양호,상태 양호,방사,2024-03-27,율하동물병원,2024-03-30,대구시 동구 둔산로 51길 56,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403281003266.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403281003820.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403281003212.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404011004728[1].jpg
4.27344E+14,대구광역시,남구,2024-03-27,대구 남구 고산2길 63-2,흰색갈색,2.92,코숏,8개월,암컷,양호,무,방사,2024-03-27,독사랑동물병원,2024-03-30,대구 남구 고산2길 63-2,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271703765.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271703670.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271703631.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404010904593[1].jpg
4.27342E+14,대구광역시,동구,2024-03-27,대구시 동구 신서로 72,고등어,3.2,KSH,1,암컷,양호,건강 양호,방사,2024-03-27,앨리스동물병원,2024-03-30,대구시 동구 신서로 72,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271203819.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271203475.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271203625.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404010904539.jpg
4.27342E+14,대구광역시,동구,2024-03-27,대구 동구 과학로 17길 12,노+흰,2.96,코숏,2살추정,수컷,양호,겁이 많음,방사,2024-03-27,쿨펫동물병원,2024-03-28,동구 과학로17길 12,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271203598.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/20240327120362.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271203145.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403281303997[1].jpg
4.27346E+14,대구광역시,수성구,2024-03-27,달구벌대로669길70,흰색검은색,4.6,코숏,3살,수컷,양호,더러움,방사,2024-03-27,펫동물병원,2024-03-28,성동로37길40,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271603618.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271603318.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/20240327160351.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403291703657[1].jpg
4.27342E+14,대구광역시,동구,2024-03-27,대구시 동구 둔산로 51길 56,삼색,2.01,코리안숏헤어,1살 추정,암컷,양호,사람잘따름,방사,2024-03-27,율하동물병원,2024-03-30,대구시 동구 둔산로 51길 56,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403281003342.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403281003475.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403281003524[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404011004163.jpg
4.27346E+14,대구광역시,수성구,2024-03-27,시지로21,고등어,5.6,코숏,6살,수컷,양호,목줄감겨있음,방사,2024-03-27,펫동물병원,2024-03-28,시지로21,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271603833.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271603667.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271603432.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403291703920.jpg
4.27347E+14,대구광역시,달서구,2024-03-27,대구광역시 달서구 새동네로 34 (용산동 성서보람타운),검은색 회색 흰색,4.7,KSH,3살추정,수컷,양호,없음,방사,2024-03-27,본리종합동물병원,2024-03-28,대구광역시 달서구 새동네로 34 (용산동 성서보람타운),-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271203910.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271203885.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271203972.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/20240328140336.jpg
4.27346E+14,대구광역시,수성구,2024-03-27,성동로37길39-3,고등어,3.9,코숏,1살,수컷,양호,이마상처,방사,2024-03-27,펫동물병원,2024-03-28,달구벌대로669길70,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271503987[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271503455.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271503305.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403291703986[1].jpg
4.27346E+14,대구광역시,수성구,2024-03-27,월드컵로5안길1,흰색고등어,3.9,코숏,2살,수컷,양호,깨끗함,방사,2024-03-27,펫동물병원,2024-03-28,월드컵로5안길1,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271503275.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/20240327150353[2].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271503844.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403291703912.jpg
4.27348E+14,대구광역시,달성군,2024-03-27,테크노상업로111,치즈,3,KSH,1살추정,암컷,양호,사나움,방사,2024-03-27,현풍동물병원,2024-03-30,테크노상업로 111,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404041704748.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404041704156[2].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404041704655[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404041704750.jpg
4.27341E+14,대구광역시,중구,2024-03-27,대구광역시 중구 달구벌대로446길 24-6,흰색황색검정,3.54,코숏,1년추정,암컷,양호,.,방사,2024-03-27,대구시수의사회(삼덕),2024-03-30,대구광역시 중구 달구벌대로446길 24-6,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404071704168.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404071704674.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404071704707.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404071704151.jpg
4.27341E+14,대구광역시,중구,2024-03-27,남성로 25,금색,2.34,한국고양이,6달추정,암컷,양호,없슴,방사,2024-03-27,대구시수의사회(동산),2024-03-30,남성로 25,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404081704177[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404081704716[2].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404081704783.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404081704983.jpg
4.27343E+14,대구광역시,서구,2024-03-27,내당동 11-47,검회갈색 줄무늬,4.64,한국고양이,5세추정,수컷,치료요함,어금니 흔들림,방사,2024-03-27,대구수의사회(아이펫),2024-03-28,내당동 11-47,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403272003288.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403272003419.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403272003509.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/20240328120382[1].jpg
4.27343E+14,대구광역시,서구,2024-03-27,서대구로5길34-1,고등어태비,3.8,한국고양이,1년 추정,암컷,양호,온순함,방사,2024-03-29,대구시수의사회(삼성),2024-04-01,서대구로5길34-1,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403300903327.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403300903167.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403300903541.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404011004928.jpg
4.27341E+14,대구광역시,중구,2024-03-27,대구광역시 중구 달구벌대로446길 24-6,흰색황색검정,3.24,코숏,1년추정,암컷,양호,.,방사,2024-03-27,대구시수의사회(삼덕),2024-03-30,대구광역시 중구 달구벌대로446길 24-6,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/20240407170445.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/20240407170449.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/20240407170477.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404071704877.jpg
4.27343E+14,대구광역시,서구,2024-03-27,내당동 11-47,검정흰색,4.58,한국고양이,1세추정,수컷,양호,생식기 주변에 흰색털 약간,방사,2024-03-27,대구수의사회(아이펫),2024-03-28,내당동 11-47,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403272003488.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403272003451.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403272003504.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403281203983.jpg
4.27343E+14,대구광역시,서구,2024-03-27,서구 북비산로50길 11-25일대,치즈태비,5.7,코숏,3년령,수컷,양호,.,방사,2024-03-27,대구시수의사회(보경),2024-03-28,서구 북비산로50길 11-25일대,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403281003218.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/20240328100346.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403281003965[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403281003850.jpg
4.27341E+14,대구광역시,중구,2024-03-26,남문시장,금색,4.08,한국고양이,3-5살추정,수컷,양호,없슴,방사,2024-03-27,대구시수의사회(동산),2024-03-29,남문시장,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404081704226[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404081704584.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404081704665[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404081704616.jpg
4.27341E+14,대구광역시,중구,2024-03-26,남문시장,흰색,2.6,한국고양이,6-8달추정,수컷,양호,없슴,방사,2024-03-27,대구시수의사회(동산),2024-03-29,남문시장,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404081704512[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404081704384.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404081704430.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404081704539[1].jpg
4.27341E+14,대구광역시,중구,2024-03-26,남문시장,밤갈색,4.53,한국고양이,4-5살추정,수컷,양호,없슴,방사,2024-03-27,대구시수의사회(동산),2024-03-29,남문시장,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404081704922.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/20240408170490.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404081704206.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404081704671[2].jpg
4.27343E+14,대구광역시,서구,2024-03-26,국채보상로48길46,고등어태비,6,한국고양이,4살 추정,수컷,양호,온순함,방사,2024-03-26,대구시수의사회(삼성),2024-03-27,국채보상로48길46,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271603366.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/20240327160307.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403271603243.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403280903465.jpg
4.27348E+14,대구광역시,달성군,2024-03-26,다사읍 달구벌대로 893,갈백,5,한국고양이,1,수컷,양호,.,방사,2024-03-26,119동물병원,2024-03-28,다사읍 달구벌대로 893,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404021104996.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404021104699.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404021104782.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202404021104971.jpg
4.27343E+14,대구광역시,서구,2024-03-26,와룡로90길 8,흑갈색태비,2.8,KSH,7개월 추정,수컷,양호,.,방사,2024-03-26,대구시수의사회(평리),2024-03-27,와룡로90길 8,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/20240328120318.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403281203966.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403281203893[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403281203668.jpg
4.27345E+14,대구광역시,북구,2024-03-26,구암로 17길11,삼색,4.6,코셧,1년,암컷,양호,무,종결,2024-03-26,강동물병원,-,-,수술후  회복중 사망,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403262003732.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/20240326200302.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/03/202403262003377.jpg,-
